customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation
3404,Thomasine,McCloch,Female,8/1/1973,49,2,Property,Affluent Customer,N,22,No,91 Charing Cross Way,2100,New South Wales,Australia,11
3405,Gavra,Robez,Female,8/18/1996,26,89,Financial Services,Mass Customer,N,3,Yes,80269 Southridge Park,4014,Queensland,Australia,6
3406,Lucy,Lackmann,Female,4/28/1979,43,35,IT,Mass Customer,N,10,Yes,5 Northland Plaza,2096,New South Wales,Australia,9
3407,Marven,Ditts,Male,10/8/1961,61,53,Financial Services,High Net Worth,N,19,Yes,02181 Starling Trail,3015,Victoria,Australia,10
3408,Becka,Bysaker,Female,7/11/1972,50,10,Manufacturing,Mass Customer,N,18,No,097 Gulseth Lane,4178,Queensland,Australia,8
3409,Abbey,Nellen,Female,4/29/1977,45,75,Argiculture,Mass Customer,N,16,No,0 Ronald Regan Way,4870,Queensland,Australia,1
3410,Merrili,Brittin,Female,9/22/1940,82,93,Property,Mass Customer,N,16,No,1351 Lunder Road,2049,New South Wales,Australia,10
3411,Alena,Hannis,Female,1/4/1980,42,68,n/a,Mass Customer,N,20,Yes,7181 Dakota Trail,3029,Victoria,Australia,5
3412,Almira,Ethelstone,Female,8/18/1973,49,66,n/a,Mass Customer,N,7,Yes,5767 Thierer Road,2217,New South Wales,Australia,8
3413,Zulema,Cristofolo,Female,10/15/1997,25,93,Financial Services,Mass Customer,N,3,No,687 Almo Crossing,2160,New South Wales,Australia,10
3414,Winnifred,Zima,Female,2/25/1966,56,46,n/a,Affluent Customer,N,10,Yes,31414 Superior Park,2539,New South Wales,Australia,7
3415,Alberik,Kelsey,Male,1/17/1963,59,43,Property,High Net Worth,N,11,Yes,1 Village Green Circle,2285,New South Wales,Australia,7
3416,Evanne,Bentote,Female,1/18/1976,46,6,Manufacturing,Mass Customer,N,11,Yes,2 Starling Pass,3155,Victoria,Australia,7
3417,Deedee,Coxall,Female,2/18/1973,49,91,Health,Mass Customer,N,7,No,182 Thierer Pass,3131,Victoria,Australia,12
3418,Felipa,Paddingdon,Female,12/31/1959,63,18,Health,High Net Worth,N,19,No,7 Barnett Road,2713,New South Wales,Australia,1
3419,Felipa,Guslon,Female,7/9/1973,49,13,n/a,Mass Customer,N,18,Yes,33792 Burrows Plaza,4125,Queensland,Australia,7
3420,Norby,Elion,Male,9/10/1980,42,96,Financial Services,Mass Customer,N,19,Yes,00283 Loftsgordon Center,4118,Queensland,Australia,5
3421,Ronalda,McGeechan,Female,12/17/1962,60,60,Health,Affluent Customer,N,18,Yes,8 Garrison Trail,2226,New South Wales,Australia,10
3422,Lucine,Virgin,Female,5/6/1978,44,38,Manufacturing,Mass Customer,N,5,No,618 Chinook Way,2155,New South Wales,Australia,10
3423,Griselda,Bezants,Female,12/27/1999,23,57,Health,Affluent Customer,N,1,No,9 Ronald Regan Center,3094,Victoria,Australia,9
3424,Vale,Whittuck,Female,2/28/1977,45,39,Manufacturing,Affluent Customer,N,11,Yes,40047 Twin Pines Parkway,3806,Victoria,Australia,8
3425,Alister,De la Yglesia,Male,4/5/1986,36,32,Manufacturing,Mass Customer,N,12,Yes,5 Anhalt Court,3122,Victoria,Australia,7
3426,Ron,Dilon,Male,4/18/1959,63,40,Entertainment,Mass Customer,N,17,No,3047 Spenser Pass,2750,New South Wales,Australia,8
3427,Mace,Edington,Male,5/19/1981,41,67,Financial Services,Mass Customer,N,17,Yes,0 Walton Court,2226,New South Wales,Australia,9
3428,Leonora,Iglesia,Female,8/7/1974,48,77,Manufacturing,Mass Customer,N,16,Yes,5356 Ruskin Place,2850,New South Wales,Australia,3
3429,Alla,Hirtzmann,Female,6/22/1964,58,37,Health,High Net Worth,N,15,No,321 Glendale Center,2820,New South Wales,Australia,1
3430,Augustus,Pickin,Male,2/29/1964,58,77,Health,Affluent Customer,N,9,Yes,6414 Hanover Avenue,2060,New South Wales,Australia,12
3431,York,Calbreath,Male,8/10/1996,26,97,Property,Affluent Customer,N,5,No,373 Cordelia Trail,3500,Victoria,Australia,1
3432,Max,Cloney,Female,11/27/1988,34,99,Argiculture,Mass Customer,N,2,Yes,31 International Pass,4173,Queensland,Australia,7
3433,Karissa,Cabral,Female,4/28/1998,24,10,Property,Mass Customer,N,2,No,82 Warrior Hill,3174,Victoria,Australia,8
3434,Stesha,Miners,Female,12/5/1973,49,20,Health,Mass Customer,N,16,No,989 Waubesa Circle,3149,Victoria,Australia,11
3435,Stevena,Allcock,Female,1/15/2002,20,80,n/a,Affluent Customer,N,1,No,400 Petterle Crossing,4301,Queensland,Australia,3
3436,Marget,Freeland,Female,11/22/1958,64,4,Financial Services,Mass Customer,N,5,Yes,34 Calypso Court,2153,New South Wales,Australia,10
3437,Penny,Wellington,Male,10/20/1963,59,79,Retail,High Net Worth,N,12,No,7 Summerview Parkway,3073,Victoria,Australia,6
3438,Gaylor,Carbry,Male,2/16/1996,26,11,Manufacturing,Mass Customer,N,2,No,9479 Tony Junction,2830,New South Wales,Australia,7
3439,Rubie,O'Gorman,Female,10/20/1974,48,45,n/a,Affluent Customer,N,19,Yes,05988 Sundown Parkway,3037,Victoria,Australia,8
3440,Retha,Kahane,Female,5/15/1958,64,18,Manufacturing,Mass Customer,N,5,No,04036 Kennedy Trail,2221,New South Wales,Australia,12
3441,Janelle,Ebbage,Female,10/16/1988,34,44,Manufacturing,High Net Worth,N,20,Yes,0 Reinke Lane,3034,Victoria,Australia,9
3442,Adrianne,Petrecz,Female,5/22/1962,60,17,Retail,Mass Customer,N,14,Yes,1 Rigney Circle,2295,New South Wales,Australia,8
3443,Fran,,Male,4/12/1995,27,11,n/a,Mass Customer,N,5,Yes,0063 Walton Junction,2380,New South Wales,Australia,3
3444,Kara-lynn,Bims,Female,12/25/1977,45,75,Manufacturing,Affluent Customer,N,7,No,672 Crowley Place,3043,Victoria,Australia,8
3445,Craggy,,Male,6/23/1966,56,62,Financial Services,Affluent Customer,N,11,Yes,59531 Barnett Pass,3352,Victoria,Australia,4
3446,Gard,Tidy,Male,1/30/1967,55,8,Manufacturing,Mass Customer,N,14,No,8 Becker Drive,4868,Queensland,Australia,4
3447,Linell,,Female,11/23/1977,45,43,Financial Services,High Net Worth,N,17,No,82591 Fallview Hill,3021,Victoria,Australia,8
3448,Roderich,Mixer,Male,2/16/1977,45,26,Financial Services,High Net Worth,N,9,No,6691 Lindbergh Drive,2147,New South Wales,Australia,9
3449,Ilyssa,Hannabuss,Female,9/26/1974,48,52,Argiculture,High Net Worth,N,3,Yes,29279 Hazelcrest Junction,2120,New South Wales,Australia,10
3450,Brooke,Durman,Female,9/16/1993,29,85,Retail,Mass Customer,N,6,No,21 Sugar Place,4207,Queensland,Australia,3
3451,Ruprecht,Loreit,Male,5/1/1970,52,88,n/a,High Net Worth,N,10,No,4233 Service Avenue,2340,New South Wales,Australia,5
3452,Maura,Estevez,Female,9/4/1964,58,22,Retail,Mass Customer,N,13,No,46 Stone Corner Avenue,2210,New South Wales,Australia,10
3453,Jammie,McEvon,Female,3/12/1989,33,57,Retail,Affluent Customer,N,14,No,12 Kings Hill,4272,Queensland,Australia,9
3454,Akim,Mathes,Male,6/9/1969,53,15,n/a,Mass Customer,N,18,No,393 Dexter Junction,4151,Queensland,Australia,9
3455,Coop,Skey,Male,2/25/1954,68,29,n/a,Mass Customer,N,11,Yes,757 Debs Avenue,4670,Queensland,Australia,4
3456,Clovis,Ortsmann,Female,11/8/1959,63,11,n/a,Mass Customer,N,12,Yes,613 Emmet Junction,2154,New South Wales,Australia,11
3457,Robbi,Springthorpe,Female,9/26/1956,66,13,Manufacturing,Mass Customer,N,16,No,8828 North Crossing,3226,Victoria,Australia,8
3458,Alejandro,Shakelade,Male,12/1/1977,45,35,Manufacturing,High Net Worth,N,19,Yes,7 Center Circle,2096,New South Wales,Australia,9
3459,Emelda,Ramsdell,Female,11/24/2000,22,62,Entertainment,Mass Customer,N,2,Yes,654 Logan Plaza,4113,Queensland,Australia,10
3460,Reinhold,Barthrup,Male,10/10/1999,23,22,Financial Services,Mass Customer,N,2,No,33 Almo Terrace,3051,Victoria,Australia,10
3461,Nigel,Izard,Male,11/30/1962,60,28,Manufacturing,Affluent Customer,N,17,Yes,6 Reindahl Hill,2196,New South Wales,Australia,9
3462,Jehanna,Sparhawk,Female,3/3/1957,65,96,Health,High Net Worth,N,17,No,785 Crest Line Hill,3634,Victoria,Australia,1
3463,Fletch,Durrett,Male,6/15/1984,38,7,Financial Services,Affluent Customer,N,2,No,78 Bowman Court,2027,New South Wales,Australia,11
3464,Etheline,Gerretsen,Female,6/9/1982,40,38,Financial Services,Mass Customer,N,4,Yes,7 Jackson Court,2076,New South Wales,Australia,10
3465,Hadria,Pizer,Female,2/1/1978,44,71,Manufacturing,High Net Worth,N,7,Yes,6221 Monica Plaza,2095,New South Wales,Australia,12
3466,Victor,Zaple,Male,9/28/1979,43,65,IT,Mass Customer,N,18,No,6 4th Lane,3079,Victoria,Australia,11
3467,Killy,Spaducci,Male,5/20/1980,42,31,IT,Mass Customer,N,21,No,682 Claremont Circle,4350,Queensland,Australia,6
3468,Averill,Woodbridge,Male,10/24/1986,36,4,n/a,Mass Customer,N,7,No,7 Weeping Birch Alley,2230,New South Wales,Australia,12
3469,Arabele,Lantoph,Female,8/24/1987,35,90,Health,Mass Customer,N,5,Yes,9 Maywood Point,4304,Queensland,Australia,3
3470,Catherina,Ricca,Female,10/1/1967,55,56,Health,Affluent Customer,N,6,Yes,176 Sutteridge Alley,3121,Victoria,Australia,11
3471,Brita,Afonso,Female,9/5/1953,69,95,IT,High Net Worth,N,8,Yes,6814 Haas Place,2230,New South Wales,Australia,7
3472,Dionysus,McCarlie,Male,6/27/1977,45,10,Retail,Affluent Customer,N,18,Yes,75 Longview Terrace,2640,New South Wales,Australia,3
3474,Justinian,Crowhurst,Male,11/6/1979,43,93,Manufacturing,Mass Customer,N,14,No,06 Lake View Plaza,4515,Queensland,Australia,1
3475,Correna,Goldsberry,Female,8/31/1985,37,12,Retail,Affluent Customer,N,3,No,1 Michigan Way,2153,New South Wales,Australia,10
3476,Stearn,Willerstone,Male,9/7/1989,33,39,Manufacturing,Affluent Customer,N,7,No,8863 Maywood Court,2101,New South Wales,Australia,11
3477,Jaquelin,Leek,Female,1/24/1996,26,90,Financial Services,Affluent Customer,N,7,Yes,3 Roxbury Street,2261,New South Wales,Australia,7
3478,Hartwell,Schach,Male,8/8/1986,36,54,Health,Mass Customer,N,17,No,90 Westerfield Street,2880,New South Wales,Australia,1
3479,Pierette,O' Ronan,Female,8/9/1964,58,39,IT,Mass Customer,N,13,No,416 Hayes Trail,3095,Victoria,Australia,9
3480,Jarib,,Male,6/24/1959,63,30,n/a,Mass Customer,N,20,No,70980 Washington Parkway,2300,New South Wales,Australia,10
3481,Haley,Dessent,Male,10/12/1997,25,37,Manufacturing,High Net Worth,N,4,No,00 1st Trail,3223,Victoria,Australia,7
3482,Roch,Rilston,Female,5/18/2000,22,71,Health,Affluent Customer,N,2,Yes,54613 Service Court,4069,Queensland,Australia,8
3483,Emlyn,Burnel,Male,10/2/1956,66,19,Health,High Net Worth,N,15,Yes,93 Vera Parkway,4216,Queensland,Australia,5
3484,Hedi,Mowday,Female,10/24/1976,46,10,Financial Services,High Net Worth,N,20,Yes,3 Butterfield Trail,4519,Queensland,Australia,6
3485,Berthe,Ludwell,Female,5/21/1981,41,11,Financial Services,High Net Worth,N,9,Yes,22976 Moose Place,2620,New South Wales,Australia,8
3486,Reece,Crewther,Male,7/25/1956,66,67,Manufacturing,Mass Customer,N,18,No,8934 Havey Plaza,2548,New South Wales,Australia,8
3487,Amalee,Sanderson,Female,12/15/1977,45,4,Health,High Net Worth,N,18,No,30011 Manufacturers Hill,3146,Victoria,Australia,9
3488,Cristobal,Whitrod,Male,8/7/1975,47,63,Manufacturing,Mass Customer,N,9,Yes,42293 Banding Plaza,2136,New South Wales,Australia,10
3489,Margo,Fletcher,Female,10/30/1969,53,90,Argiculture,Mass Customer,N,9,Yes,62 Tennyson Way,2099,New South Wales,Australia,11
3490,Taylor,Dutchburn,Male,6/21/1980,42,45,Financial Services,High Net Worth,N,14,No,3609 Shelley Road,2126,New South Wales,Australia,10
3491,Leanna,Cromb,Female,4/3/1976,46,69,Financial Services,Affluent Customer,N,10,No,82 Dahle Crossing,3195,Victoria,Australia,10
3492,Urbanus,Redding,Male,1/27/1966,56,83,Manufacturing,Mass Customer,N,19,No,2986 Holmberg Circle,3021,Victoria,Australia,9
3493,Jeffie,Eakly,Male,2/29/1964,58,30,Health,High Net Worth,N,18,No,3 Monument Crossing,2090,New South Wales,Australia,10
3494,Robers,Richen,Male,12/24/1998,24,72,Argiculture,High Net Worth,N,1,No,35 Chive Alley,2033,New South Wales,Australia,10
3495,Constantine,Frissell,Female,7/12/1987,35,57,Financial Services,High Net Worth,N,8,No,1 Dayton Park,2767,New South Wales,Australia,9
3496,Danya,Burnyeat,Male,4/25/1986,36,99,Manufacturing,Mass Customer,N,19,Yes,2565 Caliangt Point,2171,New South Wales,Australia,9
3497,Thia,O'Day,Female,5/3/1986,36,73,Manufacturing,Affluent Customer,N,18,Yes,96 Delladonna Trail,3976,Victoria,Australia,5
3498,Lois,Abrahim,Female,11/2/1995,27,28,Manufacturing,Mass Customer,N,5,No,3 Nova Point,3012,Victoria,Australia,4
3499,Shelton,Tewkesberrie,Male,6/17/1979,43,29,Manufacturing,Mass Customer,N,7,Yes,310 Stephen Terrace,4073,Queensland,Australia,9
3500,Josy,Fleeman,Female,7/21/1967,55,71,Entertainment,Affluent Customer,N,17,No,9491 Green Ridge Terrace,2100,New South Wales,Australia,10
3501,Kayla,Alentyev,Female,1/19/1970,52,63,Telecommunications,Mass Customer,N,18,Yes,16 Carberry Pass,2119,New South Wales,Australia,11
3502,Wilfrid,Cleaves,Male,10/16/1997,25,5,Retail,High Net Worth,N,3,Yes,12 Elgar Place,2155,New South Wales,Australia,10
3503,Tootsie,Rafter,Female,3/12/1979,43,53,Financial Services,Affluent Customer,N,10,Yes,8749 Menomonie Point,2122,New South Wales,Australia,11
3504,Keriann,Perdue,Female,7/6/1963,59,39,Manufacturing,Mass Customer,N,6,Yes,18072 American Parkway,3195,Victoria,Australia,10
3505,Dolly,Scallan,Female,8/6/1974,48,41,Retail,Mass Customer,N,14,No,5854 Weeping Birch Avenue,2022,New South Wales,Australia,10
3506,Mercy,Donisi,Female,6/18/1975,47,19,Financial Services,Mass Customer,N,15,No,2 Clarendon Point,2194,New South Wales,Australia,7
3507,Christoph,Greatreax,Male,3/3/1955,67,70,Financial Services,Mass Customer,N,5,No,88979 Hazelcrest Way,3555,Victoria,Australia,3
3508,Malvin,Marre,Male,8/9/1986,36,89,Health,Mass Customer,N,5,No,7555 Springview Crossing,3195,Victoria,Australia,10
3509,Janine,Hesey,Female,11/22/1978,44,85,Health,Mass Customer,N,15,Yes,04240 Prentice Plaza,3031,Victoria,Australia,9
3511,Willem,Spraging,Male,12/31/1966,56,23,Health,Affluent Customer,N,10,No,08479 Hazelcrest Street,3340,Victoria,Australia,4
3512,Vladimir,Abramowsky,Male,3/24/1994,28,68,Financial Services,Mass Customer,N,8,Yes,70 Oakridge Pass,2019,New South Wales,Australia,10
3514,Darcy,Ilett,Male,8/24/1962,60,25,n/a,Mass Customer,N,8,No,7 Rieder Street,3155,Victoria,Australia,7
3515,Leelah,Pynner,Female,1/14/1975,47,11,Telecommunications,High Net Worth,N,18,Yes,3528 Granby Circle,4825,Queensland,Australia,5
3516,Diarmid,Vearnals,Male,4/30/1977,45,93,Property,Mass Customer,N,15,Yes,16 Vahlen Trail,2152,New South Wales,Australia,10
3517,Domeniga,Terney,Female,7/4/1957,65,47,n/a,Mass Customer,N,6,Yes,977 Arapahoe Trail,4121,Queensland,Australia,8
3518,Magdaia,Beardwell,Female,6/18/1980,42,45,IT,Mass Customer,N,8,Yes,31331 Old Shore Crossing,2211,New South Wales,Australia,8
3519,Aldus,Kenningley,Male,5/21/1978,44,16,Manufacturing,Mass Customer,N,11,Yes,51757 Weeping Birch Center,2470,New South Wales,Australia,5
3520,Travis,Kaszper,Male,8/17/1963,59,41,Health,Mass Customer,N,16,Yes,25 Schurz Avenue,2071,New South Wales,Australia,12
3521,Oneida,Olivia,Female,3/10/1980,42,27,n/a,High Net Worth,N,16,Yes,92045 Magdeline Street,2101,New South Wales,Australia,11
3522,Lorri,Byrth,Female,8/21/1989,33,73,Financial Services,High Net Worth,N,11,Yes,0129 Hollow Ridge Crossing,2095,New South Wales,Australia,11
3523,Lin,Tarver,Male,6/14/1975,47,33,n/a,Affluent Customer,N,19,No,56 Anderson Alley,2194,New South Wales,Australia,10
3524,Waiter,Piscopello,Male,12/30/1973,49,38,Financial Services,Mass Customer,N,18,Yes,528 Golf View Plaza,2471,New South Wales,Australia,2
3525,Town,Yitzhakov,Male,8/16/1996,26,55,n/a,Mass Customer,N,2,No,474 Farragut Way,4812,Queensland,Australia,3
3526,Pail,Iacopini,Male,9/19/1978,44,84,Telecommunications,High Net Worth,N,13,Yes,1 Schiller Place,2774,New South Wales,Australia,9
3527,Kiley,Scotson,Female,12/2/1978,44,77,Financial Services,High Net Worth,N,18,No,55497 Warrior Alley,3123,Victoria,Australia,9
3528,Eliot,Scammell,Male,4/6/1964,58,69,Manufacturing,Mass Customer,N,7,Yes,6 Moulton Point,2145,New South Wales,Australia,10
3529,Austine,Kinny,Female,11/23/1960,62,37,IT,High Net Worth,N,16,Yes,6 Rockefeller Lane,2294,New South Wales,Australia,7
3530,Erik,Kenneford,Male,10/23/1973,49,19,n/a,High Net Worth,N,8,Yes,05759 Ridge Oak Trail,2007,New South Wales,Australia,8
3531,Shannah,Pountain,Female,1/27/1969,53,4,Retail,Affluent Customer,N,11,Yes,75 Grim Circle,2147,New South Wales,Australia,10
3532,May,Birch,Female,7/24/1990,32,27,Health,High Net Worth,N,7,Yes,88 Bunting Hill,3978,Victoria,Australia,6
3533,Neale,Lowings,Male,2/14/1981,41,62,Financial Services,Affluent Customer,N,8,Yes,7547 Garrison Alley,2705,New South Wales,Australia,5
3534,Kacie,Stanbrooke,Female,5/15/1975,47,92,Manufacturing,Affluent Customer,N,3,Yes,3605 Vidon Hill,3305,Victoria,Australia,1
3535,Bren,Dabbes,Female,9/15/1994,28,8,Manufacturing,High Net Worth,N,6,No,0485 Petterle Terrace,2575,New South Wales,Australia,6
3536,Laurence,Aulsford,Male,12/24/1967,55,46,Retail,Affluent Customer,N,18,No,97461 Drewry Trail,3072,Victoria,Australia,10
3537,Sholom,Pavlasek,Male,1/15/1997,25,1,Financial Services,Mass Customer,N,4,No,6736 Anthes Junction,2250,New South Wales,Australia,7
3538,Kerby,Nassie,Male,11/14/1977,45,19,Health,Mass Customer,N,8,No,9 Tennyson Center,2198,New South Wales,Australia,9
3539,Sheelah,Caine,Female,3/21/1985,37,94,IT,Mass Customer,N,16,Yes,9594 Brown Junction,4509,Queensland,Australia,7
3540,Ali,Naris,Male,8/27/1954,68,49,n/a,Mass Customer,N,7,Yes,64 Macpherson Junction,4061,Queensland,Australia,8
3541,Aloin,Harhoff,Male,1/3/1986,36,72,Health,Mass Customer,N,11,No,0 Heath Point,2136,New South Wales,Australia,9
3542,Perl,Suddaby,Female,3/11/1975,47,23,Financial Services,Mass Customer,N,10,No,1 Chive Trail,4670,Queensland,Australia,2
3543,Shanie,Zahor,Female,12/25/1986,36,15,Health,High Net Worth,N,21,Yes,34976 Lindbergh Hill,4304,Queensland,Australia,4
3544,Benoite,Trahmel,Female,8/13/1998,24,25,n/a,Affluent Customer,N,1,No,266 Little Fleur Street,4350,Queensland,Australia,4
3545,Wenonah,Filgate,Female,7/19/1974,48,66,n/a,High Net Worth,N,4,No,005 Bunker Hill Lane,3046,Victoria,Australia,9
3546,Hally,Pollie,Female,9/29/1983,39,91,Manufacturing,Affluent Customer,N,9,Yes,792 Maple Trail,2097,New South Wales,Australia,12
3547,Ganny,Dwerryhouse,Male,5/6/1975,47,19,Financial Services,Affluent Customer,N,8,No,71 Moulton Drive,3065,Victoria,Australia,10
3548,Dalli,Seden,Male,8/2/1958,64,65,n/a,Affluent Customer,N,12,No,033 Maryland Plaza,3023,Victoria,Australia,8
3549,Jodee,Macewan,Female,2/24/1966,56,0,Retail,Mass Customer,N,7,No,360 Green Ridge Junction,2508,New South Wales,Australia,9
3550,Daisey,Britto,Female,11/27/1988,34,50,Retail,Mass Customer,N,16,Yes,870 Bluestem Hill,2745,New South Wales,Australia,8
3551,Zed,Douris,Male,5/10/1962,60,37,Health,Mass Customer,N,8,Yes,392 Grim Pass,4680,Queensland,Australia,6
3552,Ebeneser,Lowde,Male,9/7/1992,30,33,Retail,Affluent Customer,N,9,Yes,38792 Calypso Crossing,2778,New South Wales,Australia,7
3553,Dietrich,Geggie,Male,12/29/1974,48,97,Health,Mass Customer,N,10,No,92 Mallard Court,3125,Victoria,Australia,10
3554,Briggs,Mower,Male,4/6/1978,44,34,IT,Mass Customer,N,16,Yes,37 Summerview Park,2101,New South Wales,Australia,11
3555,Latashia,,Female,2/26/1976,46,96,Manufacturing,Mass Customer,N,21,No,3 Shasta Way,2076,New South Wales,Australia,12
3556,Larina,Gheeorghie,Female,7/5/1997,25,38,Manufacturing,High Net Worth,N,3,No,45 Redwing Road,3182,Victoria,Australia,12
3557,Tisha,Gibbings,Female,5/12/1978,44,79,Health,Affluent Customer,N,18,No,41 Northridge Road,4730,Queensland,Australia,4
3558,Torey,Sarney,Male,9/5/1954,68,16,n/a,High Net Worth,N,7,Yes,459 Meadow Valley Junction,4155,Queensland,Australia,10
3559,Farra,Bails,Female,2/19/1985,37,80,Entertainment,High Net Worth,N,17,Yes,276 Coolidge Plaza,4215,Queensland,Australia,7
3560,Gav,Bonin,Male,9/1/1980,42,98,Retail,Mass Customer,N,7,Yes,4 Dexter Park,4505,Queensland,Australia,2
3561,Emelda,Allbones,Female,11/16/1968,54,15,Financial Services,Mass Customer,N,5,Yes,0800 Donald Hill,4000,Queensland,Australia,7
3562,Martynne,Bullivant,Female,1/2/1973,49,76,n/a,Affluent Customer,N,10,No,4301 Haas Junction,2204,New South Wales,Australia,9
3563,De,Leyband,Female,3/12/1990,32,70,Financial Services,Affluent Customer,N,10,No,0185 Fremont Alley,4074,Queensland,Australia,7
3564,Sandy,Olford,Male,5/15/1972,50,43,n/a,High Net Worth,N,18,Yes,85476 Shasta Park,2065,New South Wales,Australia,12
3566,Bram,Pheasant,Male,11/2/1976,46,96,Health,Affluent Customer,N,10,Yes,77 Green Court,2570,New South Wales,Australia,9
3567,Eileen,Ilchenko,Female,9/14/1980,42,17,Financial Services,Affluent Customer,N,14,Yes,22344 Reinke Pass,4225,Queensland,Australia,5
3568,Berthe,Griniov,Female,9/15/1955,67,13,Retail,Affluent Customer,N,5,No,588 Menomonie Way,4179,Queensland,Australia,9
3569,Janel,Daice,Female,5/18/1973,49,24,n/a,Affluent Customer,N,12,No,3 Becker Drive,2566,New South Wales,Australia,8
3570,Mordy,Hedin,Male,1/31/1962,60,13,Entertainment,Mass Customer,N,7,No,663 Sunfield Court,3564,Victoria,Australia,2
3571,Othilia,Metcalf,Female,6/9/1976,46,9,Property,Mass Customer,N,3,Yes,010 Maryland Court,3556,Victoria,Australia,2
3572,Willis,Tilston,Male,3/21/1986,36,54,Retail,Affluent Customer,N,2,Yes,53504 Dakota Terrace,2570,New South Wales,Australia,8
3573,Mab,Dwyer,Female,10/16/1996,26,68,Manufacturing,Mass Customer,N,3,Yes,681 Ridgeway Junction,4208,Queensland,Australia,7
3574,Eileen,Eland,Female,2/5/1991,31,33,Health,Mass Customer,N,6,No,225 American Point,4508,Queensland,Australia,3
3575,Kandace,Desesquelle,Female,11/6/1973,49,82,IT,Affluent Customer,N,13,Yes,79 Moland Junction,2795,New South Wales,Australia,4
3576,Rochette,Ebbens,Female,9/19/1969,53,10,n/a,Mass Customer,N,11,No,9004 Wayridge Drive,2799,New South Wales,Australia,4
3577,Fowler,Scotsbrook,Male,2/18/1964,58,29,Retail,High Net Worth,N,10,No,505 Village Pass,4007,Queensland,Australia,4
3578,Dorella,Sineath,Female,10/27/1956,66,57,Property,Mass Customer,N,12,No,57 Thierer Parkway,2177,New South Wales,Australia,9
3579,Rachel,Somes,Female,9/15/1987,35,32,Health,High Net Worth,N,20,No,91 Roth Pass,2565,New South Wales,Australia,6
3580,Roby,Samson,Female,4/24/1972,50,61,Health,Mass Customer,N,10,No,4605 Lakewood Gardens Terrace,3216,Victoria,Australia,7
3581,Lindsy,Ygo,Female,7/10/1957,65,38,n/a,Mass Customer,N,6,Yes,16334 Rutledge Trail,3805,Victoria,Australia,9
3582,Beryle,Qusklay,Female,12/11/1961,61,66,Property,Mass Customer,N,17,No,878 Cody Point,2155,New South Wales,Australia,10
3583,Josselyn,Mathey,Female,5/27/1965,57,71,Retail,Affluent Customer,N,5,No,66028 Randy Terrace,2155,New South Wales,Australia,10
3584,Adler,Teale,Male,1/14/1962,60,95,Health,Mass Customer,N,10,No,78478 Pond Road,4128,Queensland,Australia,7
3585,Concordia,Lunbech,Female,7/28/1962,60,41,Financial Services,High Net Worth,N,20,Yes,062 Dixon Parkway,3103,Victoria,Australia,12
3586,Abby,Brownstein,Female,2/5/1979,43,79,Health,Affluent Customer,N,10,No,344 Delladonna Place,2196,New South Wales,Australia,10
3587,Ines,Galfour,Female,9/24/1997,25,85,n/a,Affluent Customer,N,2,No,53 Union Terrace,2763,New South Wales,Australia,8
3588,Henrie,Beadman,Female,6/4/1961,61,15,Health,Affluent Customer,N,18,Yes,33221 Maple Wood Place,2260,New South Wales,Australia,10
3589,Nalani,Dummer,Female,2/19/1962,60,73,Health,High Net Worth,N,17,No,1 Esker Pass,4575,Queensland,Australia,8
3590,Carolan,Velez,Female,4/16/1978,44,32,Manufacturing,Mass Customer,N,19,Yes,9 Clyde Gallagher Junction,2065,New South Wales,Australia,11
3591,Dwight,Kinsey,Male,10/28/1978,44,15,Financial Services,Mass Customer,N,10,No,5699 Forster Street,2346,New South Wales,Australia,2
3592,Pall,MacCart,Male,4/27/1954,68,72,n/a,Mass Customer,N,12,No,94543 Northwestern Court,4715,Queensland,Australia,6
3593,Carry,Abercromby,Female,4/10/1996,26,71,Retail,Mass Customer,N,5,No,6 Continental Alley,3174,Victoria,Australia,8
3594,Gustavo,Juschka,Male,1/4/1986,36,45,Manufacturing,Mass Customer,N,18,No,89 Dapin Terrace,3121,Victoria,Australia,10
3595,Timi,Huson,Female,12/6/1975,47,81,Retail,Mass Customer,N,6,No,38834 Manufacturers Hill,2768,New South Wales,Australia,10
3596,Christi,Gilluley,Female,12/25/1977,45,57,Retail,Mass Customer,N,20,No,0186 Thackeray Center,3183,Victoria,Australia,11
3597,Giorgi,,Male,6/16/1954,68,71,Property,Affluent Customer,N,16,Yes,15980 Fairview Drive,2283,New South Wales,Australia,7
3598,Penny,McKirdy,Male,12/17/1994,28,72,Manufacturing,Affluent Customer,N,5,Yes,2 Waxwing Terrace,2429,New South Wales,Australia,2
3599,Lane,Maguire,Male,2/27/1956,66,11,n/a,High Net Worth,N,6,Yes,358 Ronald Regan Point,2065,New South Wales,Australia,12
3600,Godart,Gooderick,Male,5/17/1962,60,88,n/a,Mass Customer,N,16,No,4386 Spaight Court,3752,Victoria,Australia,8
3601,Fanya,Gethyn,Female,12/23/1975,47,85,IT,Mass Customer,N,18,No,73 Hallows Circle,2558,New South Wales,Australia,7
3602,Alicea,Scamwell,Female,11/27/1988,34,23,Health,Mass Customer,N,12,No,1585 Summer Ridge Alley,2548,New South Wales,Australia,6
